username,video_id,video_url,is_photo,like_count,comment_count,share_count,save_count,description,scraped_at,manual_label,label_timestamp
tirtacipeng,7597372665162190098,https://www.tiktok.com/@tirtacipeng/video/7597372665162190098,False,43600,514,3171,1188,El kecu! Siapa el kecu di tongkronganmu? Kalo di tempat saya itu @den_den,2026-09-07T02:01:45.393399,,
roozzaak,7648116350593862932,https://www.tiktok.com/@roozzaak/video/7648116350593862932,False,60,8,4,9,Membalas @TuamaPasan19 #fyp #fypシ #DokterGemoy #vitaminD #vitaminD3,2026-09-05T22:00:34.615834,,
gelarsramdhani,7649040376002645256,https://www.tiktok.com/@gelarsramdhani/video/7649040376002645256,False,215,12,20,11,"Pak Haji Wawan seorang sopir truk asal Kertajati Majalengka, dipanggil Allah Ta'ala untuk menunaikan ibadah haji #majalengka #haji #jemaahhaji #petugashaji",2026-09-06T13:28:51.109108,,
dokternadiyah,7673145781590723860,https://www.tiktok.com/@dokternadiyah/video/7673145781590723860,False,64,7,3,25,"Memilih produk untuk area sensitif nggak boleh asal wangi atau sekadar ikut tren. 🌷Sebelum membeli, perhatikan:✨ Kandungan pilih yang sesuai kebutuhan dan hindari bahan yang berpotensi membuat iritasi.✨ pH pastikan sesuai dengan area dan tujuan penggunaannya.✨ Klaim produk jangan mudah tergiur janji yang berlebihan.✨ Kebutuhan pribadi produk yang cocok untuk orang lain belum tentu cocok untuk kita.Yang terpenting, area sensitif sebenarnya punya mekanisme alami untuk menjaga keseimbangannya. Jadi, semakin sederhana dan tepat penggunaannya, semakin baik. 💗Kalau muncul gatal, perih, bau yang berubah, atau keluhan menetap, jangan hanya mengandalkan produk sebaiknya konsultasikan dengan dokter.#edukasikesehatan #kesehatanperempuan #creatorsearchinsights #beautyfavorites",2026-09-04T01:44:27.669598,,
bidancynthia,7650542928376368405,https://www.tiktok.com/@bidancynthia/video/7650542928376368405,False,3379,47,14,101,Ini pas ade waktunya mandi pagi yaaa,2026-09-07T04:43:28.123824,,
itsdoktermuda,7608984472767302932,https://www.tiktok.com/@itsdoktermuda/video/7608984472767302932,False,4157,33,551,744,"Buat semua ibu yang tubuhnya pernah dibuka demi lahirnya sebuah kehidupan, Kita mungkin gak akan pernah bisa paham sebesar apa pengorbanan itu Tapi satu hal yang pasti, kami sayang Ibu. 🤍 Dan terima kasih ya, udah mencintai kami bahkan jauh sebelum kami terlahir di dunia inii❤️",2026-09-06T21:11:53.346442,,
dokter_ika,7614788077671746823,https://www.tiktok.com/@dokter_ika/video/7614788077671746823,False,25.2K,385,320,765,Replying to @Dini sari Ini hal yang menyusahkan para MUA!!! Hati-hati produk perawatan kulit Ilegal mengandung obat keras #belajarbersamadrika #edukasidokterika #jagakulitmu #jagaskinbarrier #stoppenyalahgunaanobatkeras,2026-09-03T21:39:12.557019,,
ikhsanqthii,7672744339658788117,https://www.tiktok.com/@ikhsanqthii/video/7672744339658788117,False,19100,234,188,682,Pas jadi dokter paling gak ada bentuknya 🙏,2026-09-06T16:03:23.367783,,
gelarsramdhani,7635618975199628551,https://www.tiktok.com/@gelarsramdhani/video/7635618975199628551,False,4457,125,56,190,Tugas utama menjadi petugas haji Indonesia adalah melayani tamu Allah (jemaah haji) sekaligus mengharumkan nama bangsa dan negara Indonesia di mata dunia #indonesia #haji #petugashaji #majalengka,2026-09-06T13:05:12.643553,,
dokteramiraobgyn,7591386662496701717,https://www.tiktok.com/@dokteramiraobgyn/video/7591386662496701717,False,16.3K,396,3189,3330,pesan untuk suami yang tidak setia dengan pasangan dan istri yang diselingkuhi #dokterobgynpedalaman#papua#fyp,2026-09-04T00:24:41.744099,,
drrichardlee,7655290786564590868,https://www.tiktok.com/@drrichardlee/video/7655290786564590868,False,38100,724,1779,1953,"Tak bs berkata2, cm di indonesia beli bukan dplatform resmi bisa jadi pidana.. org yg beli barang palsu, yg kena pemilik merk asli..",2026-09-06T11:37:22.691560,,
dr.ziee,7615927942819941640,https://www.tiktok.com/@dr.ziee/video/7615927942819941640,False,3869,16,64,232,"Siapa baru tahu kalo tubuh punya “prioritas” kaya gini? Apalagi pas puasa tubuh kita rawan ngalamin perubahan. Makanya perlu diperhatiin apa yang kamu konsumsi pas sahur dan buka karena selain buat rambut juga kan harus maksimalin energi sepanjang hari. Kalo masalah rambut, bisa dibantu lah ya, nutrisiin dari luar kaya pake haircare begini.",2026-09-05T15:42:55.033429,,
tirtacipeng,7613248769391332628,https://www.tiktok.com/@tirtacipeng/video/7613248769391332628,False,2673,1084,57,107,"Siapa yg kalo nyuci ga kering trs bau penguukk? Pastikan deterjen kalian ada Indoor Drying Technology, biar pakaian fresh ga penguukk baunya kalau jemur indoor. Kalo saya jelas pake Deterjen Sayang Hijab!",2026-09-07T01:42:02.640709,,
giapratamamd,7618063652817538325,https://www.tiktok.com/@giapratamamd/video/7618063652817538325,False,34400,423,4382,1955,"Ini adalah Ginjal Manusia. Ginjal bekerja setiap detik menjaga darah tetap bersih. Air, garam, sisa metabolisme, semua dipilah lalu dibuang melalui urin. Tubuh memberi ruang untuk melepas. Menahan terlalu lama membuat saluran kemih tertekan, risiko batu dan infeksi meningkat. Hidup juga begitu. Mumpung masih Bulan suci Ramadhan. Mari kita lepaskan yang perlu dilepas. Maafkan yang perlu dimaafkan. ---------------------------------- PR : berapa panjang Ureter? #giaceritaanatomi #tentangtubuh #ginjal",2026-09-06T14:55:54.791297,,
doktermatahendra,7669311896641670418,https://www.tiktok.com/@doktermatahendra/video/7669311896641670418,False,227,8,36,29,"Dulu sering dimarahi orang tua: ""Jangan baca di tempat gelap, nanti minus nambah!""Fakta atau mitos? 👀#membaca #tempatgelap #minus #edukasimata #doktermatahendra",2026-09-04T00:43:33.691529,,
dokter_ika,7664890198320336136,https://www.tiktok.com/@dokter_ika/video/7664890198320336136,False,12.1K,567,657,1611,"Kulit sehat dibangun dengan ilmu, bukan dengan coba-coba. Jangan mudah percaya pada racikan viral yang menjanjikan hasil instan tanpa dasar keamanan dan bukti ilmiah. Sayangi kulitmu #belajarbersamadrika #Edukasidrika #hbracikberbahaya",2026-09-03T19:36:56.170297,,
ikhsanqthii,7602098051376745749,https://www.tiktok.com/@ikhsanqthii/video/7602098051376745749,False,278800,1828,13600,17900,Jadi demikian sekilas info 🙏,2026-09-06T19:09:08.966658,,
roozzaak,7624868038810160405,https://www.tiktok.com/@roozzaak/video/7624868038810160405,False,815,47,99,167,Membalas @rarisanz #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,2026-09-05T23:03:33.764277,,
roozzaak,7599272355805859080,https://www.tiktok.com/@roozzaak/video/7599272355805859080,False,149,10,24,27,Membalas @Yanti Ariefardhan #fyp #fypシ #DokterGemoy #edukasi #edukasitiktok,2026-09-06T23:11:13.903015,,
dokter_ika,7619895561096940807,https://www.tiktok.com/@dokter_ika/video/7619895561096940807,False,514,28,20,48,Hati-hati dengan Klaim tidak masuk akal maupun yang berlebihan Sumber: @BPOM RI #belajarbersamadrika #edukasidokterika #publicwarningbpom,2026-09-03T21:24:10.824151,,
dokternadiyah,7664620707447557397,https://www.tiktok.com/@dokternadiyah/video/7664620707447557397,False,4248,84,136,350,Kapan ya gerakan sikecil mulai terasa saat di dalam perut?#pregnant #bumilhappy #edukasibumil #creatorsearchinsights,2026-09-04T01:47:47.958896,,
dokternadiyah,7619324769254657300,https://www.tiktok.com/@dokternadiyah/video/7619324769254657300,False,23.4K,381,1421,9903,Ini normal atau penyak!t ?#edukasikesehatan #phselftest #hanqi #wanitasehat #areasensitif,2026-09-04T02:37:19.730157,,
dokter_ika,7673739997056404754,https://www.tiktok.com/@dokter_ika/video/7673739997056404754,False,735,45,9,45,Replying to @anumm Pesan saya jaga skin barrier kulit kamu bukan hanya wajah tapi juga kulit seluruh tubuh 👍🏻 #belajarbersamadrika #Edukasidrika #LoveYourSkin❤️ #jagakulitmu,2026-09-03T19:12:01.237558,,
bidancynthia,7644626646670118165,https://www.tiktok.com/@bidancynthia/video/7644626646670118165,False,4259,137,13,88,"Bbj ddebay bubid 2.895 dan itu sama pas usg , ☺️ karna sbelum ke rs sempet usg dulu",2026-09-07T05:04:04.657734,,
itsdoktermuda,7595228641030704404,https://www.tiktok.com/@itsdoktermuda/video/7595228641030704404,False,335,2,10,20,"Banyak orang masih kemakan stigma HIV. Padahal HIV nggak nular lewat sentuhan fisik kayak salaman, pelukan, atau duduk bareng. Keringat, air mata, sama air liur juga aman, bukan jalur penularan. Makan bareng, pakai alat makan yang sama, toilet umum, kolam renang, bahkan tinggal serumah pun nggak bikin ketularan. Yang juga sering dilupain, nggak semua HIV asalnya dari hubungan seksual. Ada yang ketularan karena jarum suntik yang nggak steril, transfusi darah (saat pengecekan ga ketat), dan penularan dari ibu ke bayi waktu hamil, lahiran, atau nyusu. Sekarang di masyarakat kita yg lebih rame justru bukan pencegahan HIV nya tapi stigmanya",2026-09-06T21:29:00.644907,,
drkevinmak,7663649855826431240,https://www.tiktok.com/@drkevinmak/video/7663649855826431240,False,1781,33,161,465,"Sering lupa dan susah fokus? Bisa jadi tubuhmu sedang kekurangan vitamin dan mineral tertentu, seperti vitamin D, B12, atau magnesium. Cari tahu vitamin apa yang tubuhmu butuhkan lewat link di bio #Pelupa #BrainFog #VitaminD #VitaminB12 #Magnesium",2026-09-05T17:56:21.390910,,
doktergigitantri,7665536254238346516,https://www.tiktok.com/@doktergigitantri/video/7665536254238346516,False,7,0,1,3,"Loose teeth aren’t always because of cavities.Sometimes it’s the tartar that’s been there for way too looongggThe longer you wait, the more bone support you lose.#KarangGigi #ScalingGigi #GigiGoyang #DokterGigiCilacap #dentalcleaning",2026-09-04T00:29:33.828897,,
drkevinmak,7614384577645268242,https://www.tiktok.com/@drkevinmak/video/7614384577645268242,False,2223,120,124,554,Kalau kamu udah rutin minum magnesium jenis apa nih? Coba komen dong ✅ #magnesium #overthinking #insomnia #viralditiktok🔥 #begadang,2026-09-05T20:18:54.374269,,
roozzaak,7615504600119905556,https://www.tiktok.com/@roozzaak/video/7615504600119905556,False,324,25,9,19,#stitch dengan @Hilya22 #fyp #fypシ #DokterGemoy #edukasi,2026-09-06T00:28:43.513142,,
bidancynthia,7669848057235836180,https://www.tiktok.com/@bidancynthia/video/7669848057235836180,False,519,8,4,66,Paket baju piyama 3 pcs,2026-09-07T03:44:40.788472,,
bidancynthia,7635457612242341141,https://www.tiktok.com/@bidancynthia/video/7635457612242341141,False,2680,205,27,78,"Kontraksi masih belum intens, Jalan jongkok dlm kondisi perut kenceng” nyeri misvi rasanyaaa ah mantaap 🥵#ibuhamil #hplmei2026",2026-09-07T05:35:20.909318,,
tirtacipeng,7627125250324647189,https://www.tiktok.com/@tirtacipeng/video/7627125250324647189,False,30600,543,1472,2370,Mengenai reaksi alergi. Masih bersama dengan tirta klimis.,2026-09-07T01:23:21.840829,,
roozzaak,7650770358563392789,https://www.tiktok.com/@roozzaak/video/7650770358563392789,False,163,20,11,9,#CapCut Fighter Milenial Sini Kumpul 🤣🥹🔥,2026-09-05T21:54:18.669243,,
tirtacipeng,7678524985136254229,https://www.tiktok.com/@tirtacipeng/video/7678524985136254229,False,44900,483,3233,4068,Sinusitis,2026-09-06T23:54:54.537957,,
ikhsanqthii,7654802390788394260,https://www.tiktok.com/@ikhsanqthii/video/7654802390788394260,False,3317,66,63,49,Tulang punggung harus kuatt 💪💪💪,2026-09-06T16:54:23.320595,,
drrichardlee,7613324129676152084,https://www.tiktok.com/@drrichardlee/video/7613324129676152084,False,3822,49,87,363,"DOWNLOAD 14: KALAU UDAH TAKDIR, BUAT APA DOA?! DRL KENA ULTI GARA-GARA INI?!",2026-09-06T11:50:50.410015,,
jamilatussadiyah,7672279718997036295,https://www.tiktok.com/@jamilatussadiyah/video/7672279718997036295,False,5920,46,760,5004,Prenatal yoga @bumilpamil.id ❤️🫶🏻,2026-09-06T21:44:06.019046,,
roozzaak,7674840439702195476,https://www.tiktok.com/@roozzaak/video/7674840439702195476,False,247,47,13,16,#stitch dengan @rikkarcello📸 #fyp #fypシ #DokterGemoy #edukasi,2026-09-05T21:09:51.807025,,
bidancynthia,7632662508909726997,https://www.tiktok.com/@bidancynthia/video/7632662508909726997,False,2101,131,18,69,"Konsultasi kehamilan di 36 week, Deg2an banget #ibuhamil #lahiran #hamil",2026-09-07T05:43:29.059024,,
roozzaak,7622251444946750741,https://www.tiktok.com/@roozzaak/video/7622251444946750741,False,25,2,0,2,Membalas @Choirul #fyp #fypシ #DokterGemoy #vitaminD #vitaminD3,2026-09-05T23:54:44.778084,,
ikhsanqthii,7658280604445936916,https://www.tiktok.com/@ikhsanqthii/video/7658280604445936916,False,13700,89,529,1435,"Kulit belang tuh sebenernya resopon perlindungan kulit dari sinar UV. Biar warna kulit lebih merata, jangan lupa jaga skin barrier, pakai sunscreen tiap 3 jam. Salah satunya bisa dari FFY ini.",2026-09-06T16:42:46.710205,,
aymanalts,7634442832123612424,https://www.tiktok.com/@aymanalts/video/7634442832123612424,False,4990,291,94,76,,2026-09-03T13:49:58.684383,,
dokter_ika,7593581563896499464,https://www.tiktok.com/@dokter_ika/video/7593581563896499464,False,2360,175,104,153,DAMPAK MERKURI PADA KESEHAAN KULIT DAN TUBUH PENGGUNANYA NYATA!!!! #belajarbersamadrika #edukasidokterika #krimtoksik #hbberbahaya,2026-09-03T23:03:18.597899,,
giapratamamd,7591013738296249621,https://www.tiktok.com/@giapratamamd/video/7591013738296249621,False,22000,252,1648,2371,Tentang Tekanan Darah Tinggi. Podcast Radityadika dan dr. Gia Pratama. part 8.,2026-09-06T15:31:19.991613,,
dionharyadi,7611097324890131733,https://www.tiktok.com/@dionharyadi/video/7611097324890131733,False,50.2K,883,3358,4578,Siapa yang tetap minum kopi selama bulan puasa?Kalo kamu minumnya di jam berapa aja?#SemangatFarmingPahala,2026-09-03T15:00:43.339770,,
drkevinmak,7659814244342369543,https://www.tiktok.com/@drkevinmak/video/7659814244342369543,False,132100,1284,12800,45300,"Buat kamu yang lagi struggling sama rambut rontok, coba ikuti tips di video ini ya! Kalau menurutmu bermanfaat, jangan lupa share ke teman atau keluarga yang juga lagi mengalami rambut rontok. #rambutrontok #hairfall #hairhealth #kesehatanrambut #vitaminrambut",2026-09-05T18:09:31.924940,,
aliphildan,7616668101781818632,https://www.tiktok.com/@aliphildan/video/7616668101781818632,False,9979,47,47,112,alhamdulillah masyaAllah🤗,2026-09-02T14:48:18.783643,,
roozzaak,7612866950485560597,https://www.tiktok.com/@roozzaak/video/7612866950485560597,False,47,10,7,11,Membalas @Nila Faulis Nasa #fyp #fypシ #DokterGemoy #vitaminD #vitaminD3,2026-09-06T22:18:41.060423,,
dokter.harmonospanak,7614118590333160725,https://www.tiktok.com/@dokter.harmonospanak/video/7614118590333160725,False,75,6,1,3,,2026-09-03T17:27:15.303013,,
drrichardlee,7602583490911079701,https://www.tiktok.com/@drrichardlee/video/7602583490911079701,False,28900,759,293,1129,"Pempek + ketupat buat pak ust, syukuran dalam islam boleh gak si?? #latepost",2026-09-06T12:37:44.366121,,
tirtacipeng,7674975122414931220,https://www.tiktok.com/@tirtacipeng/video/7674975122414931220,False,3265,80,51,41,Harapan kami untuk bangsa ini.,2026-09-07T00:02:38.757248,,
tirtacipeng,7664480080206318868,https://www.tiktok.com/@tirtacipeng/video/7664480080206318868,False,11100,183,187,157,"Review pertandingan semalam, kebetulan saya siaran di @SEPIK BOLA | IG: @sepik.bola",2026-09-07T00:27:21.553185,,
jamilatussadiyah,7624850088442989832,https://www.tiktok.com/@jamilatussadiyah/video/7624850088442989832,False,513,2,105,396,Cara merawat tali pusat supaya ga infeksi❤️🫶🏻,2026-09-06T21:48:58.910921,,
bidancynthia,7660211650267647252,https://www.tiktok.com/@bidancynthia/video/7660211650267647252,False,412,7,12,41,Setrika baju bayi newborn #newborn,2026-09-07T04:13:50.961613,,
ikhsanqthii,7666312422914903316,https://www.tiktok.com/@ikhsanqthii/video/7666312422914903316,False,31600,173,249,329,Belajar yg rajin biar dapet duit 👍,2026-09-06T16:19:57.116565,,
aymanalts,7666683165167078664,https://www.tiktok.com/@aymanalts/video/7666683165167078664,False,3037,31,112,603,Tips milih sunscreen #skincare #tipsandtricks,2026-09-03T11:13:45.203627,,
roozzaak,7632920798059171093,https://www.tiktok.com/@roozzaak/video/7632920798059171093,False,62,2,4,8,Membalas @Gian zolla #fyp #fypシ #DokterGemoy #vitaminD #vitaminD3,2026-09-05T23:05:42.301427,,
dokter_ika,7612139695534918919,https://www.tiktok.com/@dokter_ika/video/7612139695534918919,False,23K,1389,3632,1941,"Replying to @Halim OlshopKalteng Ini mengandung obat keras, di Indonesia, kandungan ini tidak boleh ada pada produk OTC produk yang dijual bebas… Beresiko untuk kesehatan kulit jika digunakan dalam waktu lama dan kecenderungan ada “efek lepas obat” ( Hidroquinon) #belajarbersamadrika #edukasidokterika #stoppenyalahgunaanobatkeras",2026-09-03T21:52:57.458256,,
ikhsanqthii,7651876939061316884,https://www.tiktok.com/@ikhsanqthii/video/7651876939061316884,False,65200,298,3131,4117,Demikian sekilas ingfoo 👍👍,2026-09-06T17:01:31.659970,,
roozzaak,7610383573094305045,https://www.tiktok.com/@roozzaak/video/7610383573094305045,False,71,24,1,2,Membalas @Dewi Hasanah Saepudi #fyp #fypシ #DokterGemoy #edukasi #edukasitiktok,2026-09-05T23:59:50.307615,,
giapratamamd,7593650567835094290,https://www.tiktok.com/@giapratamamd/video/7593650567835094290,False,7759,186,197,723,"PENGLIHATAN BARU. Saya mau berbagi penglihatan, agar harapan di rumah rumah kembali menyala. Saya mau ikut bantu orang tua kita melihat lagi dengan nyaman, membaca lagi tanpa lelah, melangkah lagi tanpa ragu. Kalau teman-teman punya orang tua atau kerabat yang sedang berjuang dengan katarak, simpan ini, kirim ke keluargamu, lalu ikutkan programnya. Saya akan Operasi Katarak GRATIS bareng @mayapadaeyecentreTeknis ikut: • Follow @mayapadaeyecentre & @giapratamamd • Bikin Reels, ceritakan kisah orang tua atau kerabatmu yang membutuhkan operasi katarak • Tag @mayapadaeyecentre & @giapratamamd • Pastikan akun Instagram kamu tidak di private • Periode pendaftaran dan upload sampai 31 Januari 2026 Syarat medis pasien: • Sudah terdiagnosis katarak mature dan ada penurunan penglihatan yang signifikan • Tekanan darah terkontrol (di bawah 160/100) • Gula darah terkontrol (puasa di bawah 180 mg/dl, 2 jam postprandial di bawah 250 mg/dl) • Tidak ada infeksi mata aktif • Tidak ada penyakit sistemik akut berat (riwayat stroke atau serangan jantung dalam 6 bulan terakhir) • Tidak ada kontraindikasi anestesi lokal • Tidak menderita asma berat • Tidak ada gangguan pembekuan darah berat • Bersedia mengikuti aturan pasca operasi Catatan: • Jika terpilih, akan dilakukan screening terlebih dahulu • Keputusan penyelenggara bersifat final dan tidak dapat diganggu gugat Tag anaknya, tag cucunya, tag keluarganya. Biar yang sayang orang tuanya, ikut bantu orang tuanya kembali melihat jelas. Syarat medis pasien: • Sudah terdiagnosis katarak mature dan ada penurunan penglihatan yang signifikan • Tekanan darah terkontrol (di bawah 160/100) • Gula darah terkontrol (puasa di bawah 180 mg/dl, 2 jam postprandial di bawah 250 mg/dl) • Tidak ada infeksi mata aktif • Tidak ada penyakit sistemik akut berat (riwayat stroke atau serangan jantung dalam 6 bulan terakhir) • Tidak ada kontraindikasi anestesi lokal • Tidak menderita asma berat • Tidak ada gangguan pembekuan darah berat • Bersedia mengikuti aturan pasca operasi Catatan: • Jika terpilih, akan dilakukan screening terlebih dahulu • Keputusan penyelenggara bersifat final dan tidak dapat diganggu gugat Tag anaknya, tag cucunya, tag keluarganya. Biar yang sayang orang tuanya, ikut bantu orang tuanya kembali melihat jelas.",2026-09-06T15:24:46.200977,,
drkevinmak,7637907353232264456,https://www.tiktok.com/@drkevinmak/video/7637907353232264456,False,6206,122,1043,813,"Kebanyakan minum manis ternyata bisa bikin keputihan makin gampang muncul Soalnya gula berlebih bisa ganggu keseimbangan bakteri baik di tubuh, termasuk area kewanitaan. Makanya selain jaga makan & gula harian, jangan lupa jaga bakteri baik juga ya Siapa yang masih sering minum manis tiap hari? #keputihan #probiotik #kesehatanwanita #guthealth #minumanmanis ”",2026-09-05T19:13:57.063736,,
roozzaak,7679709947545914644,https://www.tiktok.com/@roozzaak/video/7679709947545914644,False,137,10,8,8,Membalas @♋chici🦀🌊 #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,2026-09-05T21:05:28.031758,,
tirtacipeng,7673517908093308181,https://www.tiktok.com/@tirtacipeng/video/7673517908093308181,False,583600,6439,57500,68900,Buat kalian yg hobi bandingin diri sendiri dengan orang lain,2026-09-07T00:06:59.573061,,
dokter.harmonospanak,7645692845566872852,https://www.tiktok.com/@dokter.harmonospanak/video/7645692845566872852,False,87,4,11,8,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.AAlamat:Jl. Airlangga 33 Mojosari Mojokerto #tiktokgogempar,2026-09-03T16:25:12.284812,,
dokternadiyah,7605607854380190996,https://www.tiktok.com/@dokternadiyah/video/7605607854380190996,False,456,19,41,174,Replying to @Titik Nurita159 Part 2tips cegah stretch mark 🙌🏻#edukasikesehatan #stretchmarks #ciaraindonesia,2026-09-04T02:51:43.715515,,
ikhsanqthii,7600419699536465172,https://www.tiktok.com/@ikhsanqthii/video/7600419699536465172,False,4906,26,251,514,Ada baiknya jgn lupa tuntaskan traumanya ya guys 🙏🙏,2026-09-06T19:11:22.816674,,
dr.deamaulidia,7638251084321983762,https://www.tiktok.com/@dr.deamaulidia/video/7638251084321983762,False,23,3,1,5,"Bayi nyusu lama bukan selalu berarti ASI-nya kurang, Bun 🤍 Kadang bayi memang sedang mencari nyaman… tapi kadang juga ada tanda ASI belum masuk optimal. Masalahnya, dua kondisi ini sering terlihat mirip — padahal penanganannya berbeda. Makanya penting banget dievaluasi langsung, supaya ibu nggak terus overthinking dan menyalahkan diri sendiri 🫶🏻 #dokterlaktasi #konselorlaktasi #ibumenyusui #newbornbaby #ASIeksklusif",2026-09-05T14:39:22.454213,,
ikhsanqthii,7677470682103713045,https://www.tiktok.com/@ikhsanqthii/video/7677470682103713045,False,3466,62,537,365,"BUKAN DARAH MANIS! INI PRURIGO, bisa muncul karena reaksi kulit yang sensitif sama gigitan serangga. Makanya, gak capek-capek selalu ngingetin buat KUATIN SKIN BARRIER-NYA! Rutin 2x sehari pake lotion yang ada bahan aktif Colloidal Oatmeal dan Ceramides. InsyaAllah kulitnya makin lembap dan barriernya makin kuat. Karena udah ada studinya, kandungan Colloidal Oatmeal bisa meningkatkan hidrasi kulit selama 24 jam paska aplikasi. Sehat-sehat deh ya semuanya!!",2026-09-06T15:48:25.700886,,
jamilatussadiyah,7607000257259523349,https://www.tiktok.com/@jamilatussadiyah/video/7607000257259523349,False,153,1,16,41,Posisi janin optimal membantu persalinan lancar☺️🙏🏻,2026-09-06T21:58:39.193170,,
dokter_ika,7605616750788480263,https://www.tiktok.com/@dokter_ika/video/7605616750788480263,False,18.9K,672,752,2126,Replying to @MiuChan #belajarbersamadrika #edukasidokterika #jagakulitmu,2026-09-03T22:17:57.673050,,
aliphildan,7614183138838744327,https://www.tiktok.com/@aliphildan/video/7614183138838744327,False,2883,60,48,61,Jangan ragu periksa ke faskes terdekat yaa kalau udh curiga🥺,2026-09-02T14:56:19.228326,,
ikhsanqthii,7606937808762146068,https://www.tiktok.com/@ikhsanqthii/video/7606937808762146068,False,6951,184,2304,138,No comment guys 🙏🫠,2026-09-06T18:57:37.300022,,
drrichardlee,7598201292447599893,https://www.tiktok.com/@drrichardlee/video/7598201292447599893,False,1092,143,34,54,Kalian suka versi cantik tp tetep terlihat natural atau cantik aneh??,2026-09-06T12:43:17.978758,,
bidancynthia,7643375909205986581,https://www.tiktok.com/@bidancynthia/video/7643375909205986581,False,12000,426,21,234,"Masya Allah ,🥹",2026-09-07T05:07:40.263109,,
roozzaak,7638554704858893588,https://www.tiktok.com/@roozzaak/video/7638554704858893588,False,67,4,27,15,Membalas @yun93 #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,2026-09-05T22:22:21.937468,,
ikhsanqthii,7644003826986454293,https://www.tiktok.com/@ikhsanqthii/video/7644003826986454293,False,209700,1356,17500,27900,Tolong dipelajari karena kita gak tau kapan ini akan dipakaii 👍👍👍,2026-09-06T17:23:07.839931,,
roozzaak,7617677204171787540,https://www.tiktok.com/@roozzaak/video/7617677204171787540,False,22,2,1,2,"Membalas @Adamsolehstore Vitamin D penting untun menunjang tumbuh kembang khususnya tinggi badan. Jadi jangan lupa cukupi kebutuhannya. Anak usia 12 tahun butuh 600iu setiap harinya Kalau tablet kunyah berikan 1,5 tablet per hari Kalau gummy berikan 1 pcs per hari #fyp #fypシ #DokterGemoy #vitaminD #vitaminD3",2026-09-06T00:19:15.367029,,
ikhsanqthii,7649617178324454677,https://www.tiktok.com/@ikhsanqthii/video/7649617178324454677,False,112300,837,12100,16600,Demikian sekilas ingfo 👍👍,2026-09-06T17:07:48.125553,,
gelarsramdhani,7652319072784272647,https://www.tiktok.com/@gelarsramdhani/video/7652319072784272647,False,377,2,14,23,"Bagaimana cara menjadi dokter gigi? Dalam video ini saya menjelaskan jalur pendidikan yang perlu ditempuh oleh lulusan SMA untuk menjadi dokter gigi di Indonesia Lulusan SMA dapat mendaftar ke Perguruan Tinggi Negeri (PTN) maupun Perguruan Tinggi Swasta (PTS) yang memiliki Program Studi atau Fakultas Kedokteran Gigi (FKG) Sebagai dosen di Fakultas Kedokteran Gigi Universitas Muhammadiyah Semarang, saya berharap informasi ini dapat membantu adik-adik yang bercita-cita menjadi dokter gigi memahami langkah-langkah pendidikan yang perlu dipersiapkan sejak dini. #DokterGigi #KedokteranGigi #FakultasKedokteranGigi #CaraMenjadiDokterGigi #KuliahKedokteranGigi",2026-09-06T13:27:28.585677,,
aymanalts,7650101815366667528,https://www.tiktok.com/@aymanalts/video/7650101815366667528,False,2201,45,8,29,,2026-09-03T12:50:22.979753,,
ikhsanqthii,7636023515254181136,https://www.tiktok.com/@ikhsanqthii/video/7636023515254181136,False,400700,3999,8225,6609,Selamat menonton podcast paling menegangkan seumur hidupku.. bersama dr @Tirtaaaaaa dan dr @dr. Gia Pratama Makasih yaa bang @radityadika walaupun deg2annya sih ada banget yak 😭,2026-09-06T17:43:35.293532,,
ikhsanqthii,7666743705662999825,https://www.tiktok.com/@ikhsanqthii/video/7666743705662999825,False,39900,515,5371,1458,Replying to @Szaey demikian sekilas ingfo,2026-09-06T16:18:55.797516,,
roozzaak,7637699285785611540,https://www.tiktok.com/@roozzaak/video/7637699285785611540,False,35,5,3,5,Membalas @Oceano🌊 #fyp #fypシ #DokterGemoy #vitaminD #vitaminD3,2026-09-05T22:44:03.220809,,
dr.ziee,7611111355743030536,https://www.tiktok.com/@dr.ziee/video/7611111355743030536,False,4934,65,284,505,"Ini tips yang gampang banget dilakuin dan nggak susah juga dicari, tapi nggak banyak orang Indonesia yang ngelakuin. Cuma saran dari aku hindarin yang rasa-rasa karena dia gula tambahannya banyak banget, better yang cuma susu aja karena gulanya laktosa aja. Share dong tips kamu biar kuat puasa supaya bisa berbagi ke teman lainnya yang puasa. #puasa #RasakanKemurniannya",2026-09-05T15:45:37.133507,,
