username,video_id,description,predicted_label,predicted_confidence,actual_label,correct,method
doktermedok,7598186075273776404,Monggo bisa buat Bumil Trimester 1-3 🫶🏻,health,0.95,health,True,ollama_enhanced
doktermedok,7667197050211061012,Latihan buat sakit bagian pantat / area tulang ekor setelah duduk lama 🔥 Jangan lupa diagnosa pasti ,health,0.95,health,True,ollama_enhanced
doktermedok,7676106110838869269,Latihan mandiri buat “Release” Otot SCM (Sternocleidomastoideus) 🔥 Lakkukan kedua sisi,health,0.95,health,True,ollama_enhanced
doktermedok,7675339214455754004,"Wrist, Hand, Finger Mobility 🔥 Dirutinin setiap 1-2 jam sekali supaya engga gampang sakit Trigger Th",health,0.95,health,True,ollama_enhanced
doktermedok,7675709778647174420,Reminder buat Para Runner 🔥 Otot area Core-Lower Body lainnya yang belum disebutin di video (Iliopso,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7651440715150511368,"Membalas @@piyus.home 🏡🌻 Konsumsi madu Zymuno mengandung 5 bahan alami , info lengkap cek keranjang.",health,0.85,not_health,False,ollama_enhanced
dr.saddam_ismail,7679377433258102036,"Kalau memilih suplemen, jangan hanya melihat 1 kandungan di bagian depan kemasan. Coba cek juga daft",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7631027963194068232,"Mitos atau fakta sih kalau lagi mau bersin tapi sengaja ditahan, katanya bisa bikin gendang telinga ",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7603265221251058952,Celana jeans yang terlalu ketat dapat menekan testis ke tubuh dan memerangkap panas. Suhu panas ini ,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7607296824566680840,"Jangan dicabut! Uban dini tanda sel pigmen butuh dukungan nutrisi. Dukung ""pabrik warna"" rambutmu le",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7601391326340336916,Jangan lupa ya calon ayah dan bunda penihi Vitamin D3 4000 IU. #vitamind3 #d34000iu #suplemen #nutri,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7650731980694375688,"Membalas @Umma iffah Suplemen Vitamin D3 4000 IU bantu memelihara kesehatan tulang secara umum, info",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7603592384089279751,"Kuku tipis dan rambut rontok itu ""saudara kembar"". Kalau satu bermasalah, tandanya struktur tubuh bu",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7633264286277602581,"Bener gak sih kalau habis makan makanan yang terlalu pedas, katanya perut bisa langsung terasa panas",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7634373390899481877,"Bener gak sih kalau lagi enak-enaknya makan es krim atau minum air es yang sangat dingin, tiba-tiba ",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7633335192236657940,Nah siapa yang muncul di beranda akhir akhir ini ? #ReaksiDokter #BahayaRacun #EdukasiKesehatan #Fak,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7624082993879010561,Udah nemu cara gampang buat konsisten tiap hari? Langsung klik keranjang buat temani kebiasaan barum,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7650020273575529735,Membalas @MasRyan Suplemen Vitamin D3 4000 IU cocok untuk bantu memelihara kesehatan tulang dan gigi,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7621106748354465045,Siapa nih yang belum tau cara minum madu + kelapa #maduzenoora #airkelapa #dayatahantubuh #madumurni,health,0.85,not_health,False,ollama_enhanced
dr.saddam_ismail,7628062758310890768,Mitos atau fakta sih kalau lagi sedih terus makan cokelat katanya bisa bikin kita jadi lebih happy? ,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7614359667275336976,"D3 membantu penyerapan kalsium, sedangkan K2 membantu menempatkan kalsium di bagian yang tepat. Ini ",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7651430359757884692,Ini namanya selang kateter dialisis untuk tindakan hemodialisis. Tahu fungsi selang ini buat pasien ,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7628065008559164689,"Bener gak sih kalau habis makan nanas katanya lidah jadi terasa gatal, kebas, atau perih? #edukasike",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7625863312873426193,Sudah tahu belum apa sih yang terjadi pada otak saat kita kurang tidur ? #edukasikesehatan #kurangti,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7632165611870686471,Mendingan kebiasaan iseng ngagetin orang distop aja nggak sih? #ReaksiDokter #KesehatanJantung #Eduk,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7651436850728504583,"Membalas @Yuliamadu Zymuno gunakan sesuai anjuran pakai ya, info lengkap cek keranjang. #maduzymuno ",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7615877879477341447,"Vitamin D tidak hanya berkaitan dengan tulang, tetapi juga berperan dalam berbagai proses yang memba",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7646680081871424776,"Membalas @sukai_StoreWah seneng banget ya dengernya, info lengkap cek keranjang. #pemulihanfisik #ik",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7636629822030007560,"Bener gak sih kalau ada orang yang sakit gigi, lubangnya didiamkan bertahun-tahun, tiba-tiba malah k",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7643725390661422356,Pernah lihat korban kecelakaan langsung dikasih minum? #ReaksiDokter #PertolonganPertama #EdukasiKes,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7628076754984258832,Mitos atau fakta sih kalau lagi banyak mikir atau ngerjain tugas berat katanya bikin kita jadi lebih,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7637011607029173512,"Mitos atau fakta sih kalau tangan atau kaki tiba-tiba kesemutan, katanya itu tandanya aliran darah k",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7625846593777896705,Kalo kamu tidur jam berapa ni? #ReaksiDokter #WaktuTidur #EdukasiKesehatan #KualitasTidur #FaktaMedi,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7657053220878994695,"Bukan cuma soal urusan finansial, nutrisi untuk persendian juga investasi jangka panjang yang sangat",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7640012274161208597,Siapa yang pernah nyeri leher saat bangun tidurs? #ReaksiDokter #SalahBantal #nyerileher #sakitleher,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7642922936294280469,Jangan ya bersihin karang gigi sendiri di rumah? #ReaksiDokter #KesehatanGigi #EdukasiKesehatan #Fak,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7607299178414312712,Jangan biarkan rambut cuma tumbuh halus. Dukung akarnya biar bisa produksi rambut yang tebal dan kua,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7603593116133674248,"Perawatan dari luar saja rasanya belum cukup? Mungkin ""pabrik"" sel di dalam tubuhmu yang kurang baha",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7625853327913340177,Ada ga ni yang ketiaknya wangi? #ReaksiDokter #EdukasiKesehatan #BauBadan #KesehatanKulit #TipsKeseh,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7645162859030236424,"Membalas @teh Oim🌺 Sudah tau belum Suplemen D3 dan K2 untuk apa, info lengkap cek keranjang. #vitami",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7673396240297512200,"Seiring bertambahnya usia, penjagaan sendi harus ekstra. Jaga gaya hidup aktif dan lengkapi asupan n",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7640009144191159572,Kulit gampang bentol kalau tergores? #ReaksiDokter #KesehatanKulit #EdukasiKesehatan #FaktaMedis #In,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7677507859738807559,Sering ragu minum suplemen bentuk kapsul lunak karena penasaran bahannya dari apa? Yuk kita bedah ko,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7672679613469969672,"Setiap hari lutut menahan beban aktivitas. Hindari angkat barang terlalu berat, gunakan alas kaki em",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7593640878539803912,Es krim bukan penyebab radang amandel. Radang disebabkan oleh infeksi virus atau bakteri. Suhu dingi,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7594020455988628744,madu akasia #madumurni #maduakasia #madu #maduzenoora #zenoora,not_health,0.35,not_health,True,ollama_enhanced
dr.saddam_ismail,7627384647722290433,"Review Nutrimax Diagard ekstrak pare dan brotowali , info lengkap cek keranjang #vitamin #kesehatan ",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7615545430599945480,Banyak orang tidak sadar kalau aktivitas harian membuat tubuh kurang mendapatkan vitamin D. Ini penj,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7609158186821602577,Jangan bangga jadi remaja jompo lho. Gaya hidup yang sering di dalam ruangan bisa bikin tubuh kurang,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7647342614055881991,"Membalas @Maynasa.sby Suplemen Rillus bantu memelihara kesehatan fungsi pencernaan harian, info leng",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7645608688459320583,"Siapa nih yang udah konsumsi juga ?, info lengkap cek keranjang. #suplemencollagen #kesehatankulit #",health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7658566834085498133,Penampilan luar yang maksimal tentu harus diimbangi pondasi tubuh yang kuat untuk bergerak. Seimbang,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7609176084604570897,Jangan abaikan rasa tidak nyaman di mulut! Itu tanda area mulut dan tenggorokanmu butuh dukungan nut,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7609142075182845200,Sudah makan dan istirahat cukup tapi tetap lemas? Bisa jadi proses pembentukan energi di tubuhmu bel,health,0.95,health,True,ollama_enhanced
dr.saddam_ismail,7609164382823632145,Pernah gak sih denger fenomena air kencing di kerubungi semut ? Kira kira kenapa ya #edukasikesehata,health,0.95,health,True,ollama_enhanced
nisaobgyn,7670858061946359060,"Bunsay, udah tau belum kapan waktu yang tepat untuk vaksin selama hamil? Jangan sampai kelewat ya, k",health,0.95,health,True,ollama_enhanced
nisaobgyn,7665292425501494549,"How’s life as an OBGYN? Dari kurang tidur, harus stand by terus, dan sering ditelpon dokter jaga ata",health,0.85,not_health,False,ollama_enhanced
ekidarehanf,7603306762745154834,"jangan ke the bund please, jauh mendingan north bund shanghai",not_health,0.95,not_health,True,ollama_enhanced
ekidarehanf,7660005656769989908,worth it kah parfum lokal 300 ribu dijual lagi dengan harga digoreng sampe 1.7 juta?,not_health,0.95,not_health,True,ollama_enhanced
ekidarehanf,7602569467918290194,menurut kalian keren ga liftnya? #china #shanghai #northbund,not_health,0.95,not_health,True,ollama_enhanced
ekidarehanf,7614667235201781013,"pertama kali ikut race lari langsung hujan berjam-jam nonstop, startnya delay 40 menit, pas lari lew",not_health,0.85,not_health,True,ollama_enhanced
ekidarehanf,7623747560561233172,oh ini yang namanya christmas market?,not_health,0.95,not_health,True,ollama_enhanced
ekidarehanf,7629248357743054100,menurut kalian istilah2 saat hamil bikin bingung ga? kira2 apalagi singkatan/istilah terkait hamil y,health,0.95,health,True,ollama_enhanced
ekidarehanf,7619267767342058773,ga pernah se-eskalator-phobic ini wkwk,not_health,0.95,not_health,True,ollama_enhanced
ekidarehanf,7679005102975536405,menurut kalian mitos atau fakta makan durian/buah lai bikin sakit darah tinggi? #setauekida #kaliman,health,0.85,not_health,False,ollama_enhanced
ekidarehanf,7602136175339408661,"ngapain makan bebek peking jauh2 di PIK, mending yang deket aja di Beijing",not_health,0.85,not_health,True,ollama_enhanced
ekidarehanf,7653405698419707156,alhamdulillah hari ini diberi kesempatan jadi pembicara tentang isu kesehatan masa kini serta pengem,health,0.95,not_health,False,ollama_enhanced
ekidarehanf,7666761983156440341,perlu ga sih buat pijat setiap hari? secara umumnya kalau hanya untuk pegal2 jadi berlebihan kalau p,health,0.85,health,True,ollama_enhanced
ekidarehanf,7647046876394556692,"in this economy barang2 bagus kayak sikat gigi elektrik yang bisa dicharge, waterproof tahan air, me",not_health,0.95,not_health,True,ollama_enhanced
ekidarehanf,7650811015302483221,ion magnesium membantu otot berelaksasi dan ion kalium mengatur sinyal saraf agar otot tidak berkont,health,0.95,health,True,ollama_enhanced
ekidarehanf,7663785560779001109,"ga semua perut buncit atau mual2 artinya hamil ya, tanda pasti hamil ketika sudah ada denyut jantung",health,0.95,health,True,ollama_enhanced
ekidarehanf,7621491662535019784,lukisan tercantik di dunia nyata versi aku,not_health,0.95,not_health,True,ollama_enhanced
ekidarehanf,7628912205353782549,"sengatan tawon bisa berakibat fatal, salah satu penanganan pertamanya dengan memberikan kompres suhu",health,0.95,health,True,ollama_enhanced
ekidarehanf,7645980634464193813,kayaknya aku cocok makan makanan sehat vietnam,health,0.85,not_health,False,ollama_enhanced
ekidarehanf,7627430174572743957,terapi gelombang kejut atau sering awam kira “laser” bisa digunakan untuk disfungsi ereksi tertentu ,health,0.95,health,True,ollama_enhanced
ekidarehanf,7660821854063463701,makan malem bikin gendut ga sih? apa bikin kambuh GERD? #setauekida,health,0.85,not_health,False,ollama_enhanced
ekidarehanf,7604052411522616594,"tron at night, keliatannya cepet padahal masih santai dan ga serem tapi keren, berani coba? #videole",not_health,0.95,not_health,True,ollama_enhanced
ekidarehanf,7646363025192013077,pantesan orang jerman dingin2 karena saljunya dingin,not_health,0.95,not_health,True,ollama_enhanced
ekidarehanf,7632999325865659668,"siapa yang punya vertigo, tau kah kalau penyebab paling sering vertigo karena masalah di telinga bag",health,0.95,not_health,False,ollama_enhanced
ekidarehanf,7625206801662807317,badan tinggi dan kurus tiba2 gelembung parunya pecah dan sesak napas?! bahkan jika parah perlu dekom,health,0.95,health,True,ollama_enhanced
ekidarehanf,7624400805809949972,cara mengatasi furap alias sakit kurap pada kulit gatal dengan pake krim antijamur dioles sampe … (a,health,0.95,health,True,ollama_enhanced
ekidarehanf,7612583007127391508,mumpung di china sekalian cobain seharian jadi raja dan ratu china btw aku dpt tiket xuyan immersive,not_health,0.95,not_health,True,ollama_enhanced
ekidarehanf,7610373617297132821,"ke china buat liburan NO, ke china buat belanja online taobao YES",not_health,0.95,not_health,True,ollama_enhanced
ekidarehanf,7645605319850347796,"nangis bayi itu adalah cara komunikasi dia ketika ia merasa tidak nyaman entah karena lelah ngantuk,",health,0.85,health,True,ollama_enhanced
ekidarehanf,7612210629713218836,menurut kalian janggal ga kalau 12 tahun udah jadi bapak?,not_health,0.95,health,False,ollama_enhanced
ekidarehanf,7623028036744711444,ada yang tau ini negara apa?,not_health,0.85,not_health,True,ollama_enhanced
ekidarehanf,7647095828531678485,investasi kaum jompo kayak aku apalagi suka nunduk daripada sakit leher malah jadi pusing mending se,health,0.85,not_health,False,ollama_enhanced
ekidarehanf,7638541833676672276,siapa sangka treatment di korea lebih murah? @daybeau_ina,health,0.85,not_health,False,ollama_enhanced
ekidarehanf,7607021398178991380,"sumpah seru banget gausah jauh2 ke swiss ternyata di beijing ada toboggan juga, pada berani cobain? ",not_health,0.95,not_health,True,ollama_enhanced
ekidarehanf,7656370889864383765,menurut kalian pembuluh darah keliatan jelas gini jadi keren/serem/gampang di infus? #setauekida,health,0.85,health,True,ollama_enhanced
ekidarehanf,7669358037332790548,"yang lagi pengen berhenti ngerokok tapi udah kecanduan dan susah, bisa konsultasi ke dokter ya, bias",health,0.95,health,True,ollama_enhanced
ekidarehanf,7618545965858966805,"wah ga cuma film frozen yang terinspirasi desa ini, negara china bahkan bikin replikanya 100% di kot",not_health,0.95,not_health,True,ollama_enhanced
ekidarehanf,7658969241785240852,sejak kapan kalian baru tau ada kanker ganas yang sekilas mirip tahi lalat? #setauekida,health,0.85,health,True,ollama_enhanced
meta.hanindita,7626277016622337298,,health,0.5,health,True,no_caption_learned
meta.hanindita,7592910235489160455,"Katanya, MPASI tuh ga perlu ditambah bumbu apa-apa (misalnya bawang merah, gula, garam dll) karena t",health,0.95,health,True,ollama_enhanced
meta.hanindita,7604080770516356370,Buibu pakbapak baru (eh yang lama juga kadang masih sih😁) seringkali panik begitu bayinya gumoh. Apa,health,0.95,health,True,ollama_enhanced
meta.hanindita,7641157845811023111,,health,0.5,health,True,no_caption_learned
reisabrotoasmoro,7648242023534742804,Come Over hidden track 👀 #ARIRANG #BTSArirang #btsvinyl #army,not_health,0.95,not_health,True,ollama_enhanced
reisabrotoasmoro,7599943039825792277,"Stretching, smiling, feeling good ✨ @Ramania Putri Brotoasmoro #pilates #momanddaughter #pilatesrefo",health,0.3,not_health,False,ollama_enhanced
reisabrotoasmoro,7599627784692010261,"Celebrating love, family, and new beginnings 🤍 @Ramania Putri Brotoasmoro Congratulations Naufal & L",not_health,0.95,not_health,True,ollama_enhanced
reisabrotoasmoro,7636327303521357077,"Kondisi lambung yang sensitif tetap perlu dukungan dari dalam, salah satunya dengan menjaga keseimba",health,0.95,health,True,ollama_enhanced
reisabrotoasmoro,7605925459066375445,Salah satu penyebab utama sariawan adalah ketidakseimbangan bakteri baik di dalam mulut. Probiotik k,health,0.95,health,True,ollama_enhanced
reisabrotoasmoro,7672948359258197268,"Fase newborn memang penuh tantangan. Selain memastikan kebutuhan nutrisi Si Kecil terpenuhi, kesehat",health,0.95,not_health,False,ollama_enhanced
reisabrotoasmoro,7612983022266354965,"Hai Lovely People, kita masak-masak lagi yuk. Bisa jadi lauk sahur maupun buka puasa, dan bisa jadi ",not_health,0.95,not_health,True,ollama_enhanced
reisabrotoasmoro,7662416249309121813,"Just a day full of fun, laughter, and family 🎮✨ #familytime #games #happymoments",not_health,0.95,not_health,True,ollama_enhanced
reisabrotoasmoro,7630710122322496789,"Lovely people, Kenapa hubungan toxic bisa terus terulang?” Terkadang jawabannya tidak sesederhana ya",not_health,0.85,health,False,ollama_enhanced
reisabrotoasmoro,7631874308394077461,"Banyak orang sudah rutin konsumsi probiotik, tapi tanpa sadar ada kebiasaan yang membuat manfaatnya ",health,0.95,health,True,ollama_enhanced
reisabrotoasmoro,7615168709463723284,"Backyard BBQ Iftar vibes ✨ Finally bisa kumpul santai, makan enak, dan quality time bareng teman-tem",not_health,0.95,not_health,True,ollama_enhanced
reisabrotoasmoro,7623996003347320084,"Happy birthday, @Brisia Jodie sayang 🤍🎂 Wishing you lots of love, laughter, and beautiful moments ah",not_health,0.95,not_health,True,ollama_enhanced
reisabrotoasmoro,7620994159553465620,"Happy Birthday @satriyodaniswarabrotoasmoro May your days be filled with laughter, adventure, and al",not_health,0.95,not_health,True,ollama_enhanced
reisabrotoasmoro,7601111914357247253,"Stop numpuk tumbler sembarangan ❌ Pakai storage akrilik biar koleksi tumbler kamu rapi, aman, dan ke",not_health,0.95,not_health,True,ollama_enhanced
reisabrotoasmoro,7644756945169157396,"Minum es teh manis saat cuaca panas memang paling menggoda. Tapi kalau terlalu sering dikonsumsi, ka",health,0.95,health,True,ollama_enhanced
reisabrotoasmoro,7655670578694819092,"Music, candles, and quality time with Ania 🤍 @Ramania Putri Brotoasmoro Sometimes the best moments a",not_health,0.95,not_health,True,ollama_enhanced
reisabrotoasmoro,7602873051705019668,Siapa nih Moms yang suka ngelengkapin barang-barang dapur yang simple tapi kepake banget? 🙋🏻‍♀️ Aku ,not_health,0.95,not_health,True,ollama_enhanced
reisabrotoasmoro,7613358696663502100,Sering dengar kan kalau anak batuk diberikan campuran kecap dan jeruk nipis? Ini bukan sekedar mitos,health,0.95,health,True,ollama_enhanced
reisabrotoasmoro,7671452623534312724,"Tahun ajaran baru dimulai, aktivitas anak juga makin padat. Selain membiasakan pola makan yang baik,",health,0.95,health,True,ollama_enhanced
reisabrotoasmoro,7644819083241819413,"Jawabannya boleh ya Moms, selama pilih probiotik yang memang diformulasikan khusus untuk bayi. Karen",health,0.95,health,True,ollama_enhanced
reisabrotoasmoro,7595409670630640916,"Lovely People, rokok yang sudah jelas memiliki banyak dampak negatif bagi kesehatan bisa beredar sec",health,0.95,health,True,ollama_enhanced
guru.bidan.wulan,7650693529160666389,Benar dan salah yang biasa dilakukan moms di rumah 😊🥹 #gurubidanwulan #CapCut,not_health,0.95,health,False,ollama_enhanced
guru.bidan.wulan,7667072565554187540,Syapa bilang capek???? 🤭🥹 #fyp #gurubidanwulan,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7655937735886245141,Cemilqn jadul ku 😍 #fyp #snackajisan #snackjadul,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7592933044303006994,Terima kasih SMP 2 Sungguminasa ❤️ #fyppppppppppppppppppppppp,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7657760575157521684,Pasta gigi andalan abang dan adek 😍 #fyp #pastagigianak #ipeelu,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7633293490612653320,Dilarang kepo #fyppppppppppppppppppppppp,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7666645103426981141,Demo EKSKUL MEGREZ #fyp #gurubidanwulan #smkkesehatanterpadumegarezkymakassar #CapCut,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7649681371014761748,Sukak banget soflensnya 🥹❤️ #fyp #soflensrekomendasi,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7677936388725132565,Rainduuu #CapCut #fyp #gurubidanwulan,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7648084507551108373,Makasih semuanya nak ❤️ #03juni2026 #CapCut,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7642160586557721877,Pagiiiii,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7637379800780360981,Cream Lou haruuummm banget #LOU #LOUteloncream #teloncream #calmingcream #bayitidur,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7643388740412525844,Ditunggu yah 😍 #fyppppppppppppppppppppppp #smkkesehatanterpadumegarezkymakassar,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7676666841279843605,Alhamdulillah perjuangan tidak sia2 #fyp #gurubidanwulan #17agustuscore #CapCut,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7646983490235305237,MBG 🤭,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7596612666949504264,Kulkas seribu pintuku mulai mencair 🫣💦 #fyppppppppppppppppppppppp,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7650479430548131090,Sepakat #gurubidanwulan,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7592086785165888786,Doain aja yah 🤭 #fyppppppppppppppppppppppp,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7645649866617621781,Sukak telon Lotion 😍 #lotionviral #lotionLOU #fyppppppppppppppppppppppp,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7646322581926169876,Apa lagi pengalaman kalean guys 🤣🤭 #fyppppppppppppppppppppppp,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7631469307591019796,Lula Land 🥰 #CapCut,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7590978518461304071,Praktek lahiran 2023 #fyppppppppppppppppppppppp,health,0.85,not_health,False,ollama_enhanced
guru.bidan.wulan,7608893453186944263,Gampang dibawah kemana mana 😍 #saniline #sanilineinnerfit #fyppppppppppppppppppppppp,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7650072254147005717,Bidan Area #fyppppppppppppppppppppppp #gurubidanwulan,not_health,0.85,not_health,True,ollama_enhanced
guru.bidan.wulan,7641087973198548244,Adakah yang sama 🤷‍♀️ #fyppppppppppppppppppppppp,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7649333021199437076,Pahaaammm??? #fyp,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7673503160803036437,Alhamdulillah seminar selesai #fyp #gurubidanwulan,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7675686795002137876,Tariiikkkk #fyp #17agustuscore #CapCut,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7653364102558977300,Pentas seni TK @Sekolah Islam bina insanii #tk #pentasseni #penamatantk #CapCut,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7593916765218802952,Ayo ke Puskesmas bun 🥰 #fyppppppppppppppppppppppp #gurubidanwulan,not_health,0.95,health,False,ollama_enhanced
guru.bidan.wulan,7640037871759510804,Sepakat #fyppppppppppppppppppppppp #gurubidanwulan,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7595104434321984786,Hayyo suami sayapa tuh 🫣 #fyppppppppppppppppppppppp #gurubidanwulan,not_health,0.95,health,False,ollama_enhanced
guru.bidan.wulan,7595402265091902728,Mending masukin ditempatnya aja yah guys 🤭🥰 #fyppppppppppppppppppppppp #gurubidanwulan,not_health,0.95,health,False,ollama_enhanced
guru.bidan.wulan,7667778805431291156,CKG sekolah #smkkesehatanterpadumegarezkymakassar #gurubidanwulan #ckg #fyp #CapCut,not_health,0.75,not_health,True,ollama_enhanced
guru.bidan.wulan,7614065332864486663,Bidan bisa bahasa Arab juga lohhh #fyppppppppppppppppppppppp #kontenedukasi #gurubidanwulan,not_health,0.75,not_health,True,ollama_enhanced
guru.bidan.wulan,7663291047681854741,Ada aja gebrakannya 🤣🫣 #gurubidanwulan #fyp,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7608024521789984007,Hibur diri dulsss #fyppppppppppppppppppppppp,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7646646981426728213,Cemilan akuuhh 😍 #kuemochiyounly,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7676831086818675989,Semarak merdekaaa 🇮🇩 #fyp #gurubidanwulan #CapCut,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7637718582662548757,Belajar penggunaan APAR yuks #fyppppppppppppppppppppppp #apar #CapCut,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7606306635618880776,STOP MEROKOK demi kesehatan dirimu dan orang lain 🚭 #fyppppppppppppppppppppppp #smkkesehatanterpadum,health,0.95,health,True,ollama_enhanced
guru.bidan.wulan,7599930824280116487,Kalau kalian dikubur juga yah ari2nya?? #fyppppppppppppppppppppppp,not_health,0.95,health,False,ollama_enhanced
guru.bidan.wulan,7655504211651611924,Maanntaaap nak #fyp,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7636528383278599445,#padahariini,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7664541683081563413,Parfum 50an kuhhh #parfumviral #CapCut,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7677838659982347540,Semangat bu bidan #fyp #gurubidanwulan #smkkesehatanterpadumegarezkymakassar,not_health,0.75,not_health,True,ollama_enhanced
guru.bidan.wulan,7660100352103976213,Perdana dan agak tegang tapi alhamdulillah sudah copot 😊🤕,health,0.95,not_health,False,ollama_enhanced
guru.bidan.wulan,7637325443691040021,Tidak semua 🫣 #fyppppppppppppppppppppppp #gurubidan,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7617781259623828756,Akhirnya pulang kampung #fyppppppppppppppppppppppp #pulangkampung,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7616549548386831637,Libur telah tiba yeaaah #fyppppppppppppppppppppppp #mudik,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7671099579089145108,Harus bisa #fyp #CapCut,not_health,0.95,not_health,True,ollama_enhanced
guru.bidan.wulan,7679248492384029972,Murid introvet itu sekarang menjadi seoorang ekstrovet #fyp #gurubidanwulan,not_health,0.95,not_health,True,ollama_enhanced
dr.mariojohan,7616673947425180948,Fun fact Ramadhan ! Kulit lebih gampang kering saat puasa karena kehilangan air seharian.Trik simpel,health,0.95,not_health,False,ollama_enhanced
